id,age,sex,trial,condition,choice,resp,rt,outcome_a1,outcome_a2,outcome_a3,outcome_b1,outcome_b2,outcome_b3,ev_a,ev_b,ev_diff,var_a,var_b,var_diff,loss_a,loss_b,loss_diff,skew_a,skew_b,skew_diff
4,27,female,71,new,a,0,9.012299999952347,46,39,-47,76,2,-40,12.66666667,12.66666667,0,42.28737663,47.95368136,-5.666304726,-47,-40,-7,-0.69,0.32,-1.01
4,27,female,72,new,a,0,16.74989999997615,59,49,-17,81,20,-10,30.33333333,30.33333333,0,33.71778298,37.86232369,-4.144540718,-17,-10,-7,-0.66,0.39,-1.05
4,27,female,73,new,b,1,9.343400000095471,50,30,-9,60,16,-5,23.66666667,23.66666667,0,24.4994331,27.08423075,-2.584797654,-9,-5,-4,-0.37,0.4,-0.77
4,27,female,74,new,a,0,8.223799999952234,72,36,-85,88,16,-81,7.666666667,7.666666667,0,67.15322446,69.24513621,-2.09191175,-85,-81,-4,-0.56,-0.18,-0.38
4,27,female,75,new,a,0,10.635600000023716,52,40,-47,82,1,-38,15,15,0,44.11349,49.979996,-5.866505998,-47,-38,-9,-0.67,0.4,-1.07
4,27,female,76,new,a,0,7.379100000023982,69,51,-21,95,8,-4,33,33,0,38.88444419,44.11349,-5.22904581,-21,-4,-17,-0.6,0.67,-1.27
4,27,female,77,new,a,0,5.930600000023787,77,47,-21,99,18,-14,34.33333333,34.33333333,0,40.99864496,47.55581516,-6.557170196,-21,-14,-7,-0.43,0.47,-0.9
4,27,female,78,new,a,0,5.523399999976164,47,44,-9,67,8,-2,27.33333333,24.33333333,3,25.7207223,30.44484996,-4.724127658,-9,-2,-7,-0.7,0.65,-1.35
4,27,female,79,new,a,0,4.207000000000107,70,30,-62,87,8,-57,12.66666667,12.66666667,0,55.265018070000004,58.88029287,-3.615274804,-62,-57,-5,-0.44,0.12,-0.56
4,27,female,80,new,a,0,3.840600000023869,74,47,-15,86,19,-8,35.33333333,32.33333333,3,37.25885428,39.51652256,-2.257668285,-15,-8,-7,-0.44,0.47,-0.91
4,27,female,81,new,a,0,6.078399999976227,52,45,-43,79,10,-35,18,18,0,43.2280773,46.88283268,-3.654755383,-43,-35,-8,-0.69,0.25,-0.94
4,27,female,82,new,a,0,5.376999999999953,53,51,-96,93,17,-84,2.666666667,8.666666667,-6,69.77264666,72.49980843,-2.727161767,-96,-84,-12,-0.71,-0.17,-0.54
4,27,female,83,new,a,0,21.37779999995223,68,39,-23,88,15,-19,28,28,0,37.95611501,44.6392951,-6.683180086,-23,-19,-4,-0.41,0.41,-0.82
4,27,female,84,new,a,0,5.051600000023655,59,50,-48,83,10,-41,20.33333333,17.33333333,3,48.45845873,50.88767587,-2.429217144,-48,-41,-7,-0.69,0.21,-0.9
4,27,female,85,new,a,0,7.082799999952385,66,42,-35,90,1,-18,24.33333333,24.33333333,0,43.08389748,47.07676945,-3.992871972,-35,-18,-17,-0.55,0.62,-1.17
4,27,female,86,new,a,0,4.114000000000033,52,40,-57,82,4,-42,11.66666667,14.66666667,-3,48.80118396,51.18159391,-2.380409957,-57,-42,-15,-0.68,0.3,-0.98
4,27,female,87,new,a,0,4.452600000023949,85,18,-17,93,4,-11,28.66666667,28.66666667,0,42.31889518,45.90085935,-3.581964172,-17,-11,-6,0.36,0.65,-0.29
4,27,female,88,new,a,0,6.026600000023791,50,31,-44,73,9,-36,12.33333333,15.33333333,-3,40.58187882,44.723844,-4.141965177,-44,-36,-8,-0.59,0.21,-0.8
4,27,female,89,new,a,0,3.5844999999999345,55,16,-30,64,2,-25,13.66666667,13.66666667,0,34.7403064,37.25885428,-2.518547878,-30,-25,-5,-0.1,0.44,-0.54
4,27,female,90,new,a,0,3.259900000095513,79,60,-16,98,12,-5,41,35,6,41.04469109,45.08510471,-4.04041362,-16,-5,-11,-0.6,0.63,-1.23
4,27,female,91,new,a,0,5.837200000047687,73,53,-40,92,18,-33,28.66666667,25.66666667,3,49.23639124,51.31817958,-2.081788343,-40,-33,-7,-0.62,0.22,-0.84
4,27,female,92,new,a,0,2.1992000000477674,55,44,-34,91,3,-29,21.66666667,21.66666667,0,39.61761673,50.73679357,-11.11917684,-34,-29,-5,-0.67,0.5,-1.17
4,27,female,93,new,a,0,2.05529999995224,54,46,-53,77,18,-48,15.66666667,15.66666667,0,48.66438351,51.05770156,-2.393318055,-53,-48,-5,-0.69,-0.07,-0.62
4,27,female,94,new,a,0,4.85279999995214,79,32,-39,94,13,-35,24,24,0,48.50429534,53.23532662,-4.731031274,-39,-35,-4,-0.24,0.3,-0.54
4,27,female,95,new,a,0,6.813000000000102,51,45,-78,80,11,-73,6,6,0,59.44745579,62.56196928,-3.114513488,-78,-73,-5,-0.7,-0.12,-0.58
4,27,female,96,new,a,0,1.3952999999523854,44,39,-75,72,4,-68,2.666666667,2.666666667,0,54.95654849,57.16253629,-2.205987801,-75,-68,-7,-0.7,-0.03,-0.67
4,27,female,97,new,a,0,2.525700000047664,90,21,-34,99,7,-29,25.66666667,25.66666667,0,50.73022329,53.89702115,-3.166797855,-34,-29,-5,0.14,0.48,-0.34
4,27,female,98,new,a,0,3.592799999952149,63,37,-54,90,4,-48,15.33333333,15.33333333,0,50.16195991,56.90537955,-6.743419642,-54,-48,-6,-0.57,0.29,-0.86
4,27,female,99,new,a,0,6.034600000023829,63,56,-8,78,18,-3,37,31,6,31.94787421,34.3220046,-2.374130391,-8,-3,-5,-0.68,0.51,-1.19
4,27,female,100,new,a,0,3.746100000023944,83,49,-12,97,11,-6,40,34,6,39.3022476,45.08510471,-5.782857106,-12,-6,-6,-0.33,0.63,-0.96
4,27,female,101,old,b,1,12.804299999952264,87,70,-27,80,50,-18,43.33333333,37.33333333,6,50.21509291,40.99864496,9.216447942,-27,-18,-9,-0.65,-0.43,-0.22
4,27,female,102,old,b,1,9.67110000002367,67,46,-24,68,38,-17,29.66666667,29.66666667,0,38.90444133,35.19785347,3.706587865,-24,-17,-7,-0.56,-0.34,-0.22
4,27,female,103,old,b,1,14.246499999999967,36,21,-30,39,17,-20,9,12,-3,28.24889378,24.34474618,3.904147602,-30,-20,-10,-0.56,-0.3,-0.26
4,27,female,104,old,a,0,13.203200000047673,96,32,-13,92,15,-1,38.33333333,35.33333333,3,44.723844,40.59830319,4.125540807,-13,-1,-12,0.21,0.63,-0.42
4,27,female,105,old,b,1,17.016899999976204,60,35,-20,63,33,-12,25,28,-3,33.41656276,30.82207001,2.594492745,-20,-12,-8,-0.42,-0.24,-0.18
4,27,female,106,old,b,1,9.817999999999984,95,25,-45,69,46,-40,25,25,0,57.15476066,46.91126375,10.24349691,-45,-40,-5,0,-0.58,0.58
4,27,female,107,old,b,1,12.29180000007159,65,54,-91,69,19,-78,9.333333333,3.333333333,6,71.08836442,61.02640594,10.06195848,-91,-78,-13,-0.69,-0.37,-0.32
4,27,female,108,old,b,1,8.28439999997613,89,20,-61,76,18,-46,16,16,0,61.3025285,49.82636518,11.47616332,-61,-46,-15,-0.1,-0.06,-0.04
4,27,female,109,old,a,0,13.28439999997613,58,32,-27,41,25,-21,21,15,6,35.56215217,26.28053779,9.281614373,-27,-21,-6,-0.43,-0.52,0.09
4,27,female,110,old,b,1,7.011499999999842,39,5,-20,23,9,-8,8,8,0,24.17988144,12.67543556,11.50444588,-20,-8,-12,0.18,-0.12,0.3
4,27,female,111,old,a,0,7.890399999976125,96,80,-56,99,42,-39,40,34,6,68.19579655,56.62155067,11.57424588,-56,-39,-17,-0.68,-0.21,-0.47
4,27,female,112,old,b,1,16.36469999992846,89,61,-86,90,63,-71,21.33333333,27.33333333,-6,76.75212628,70.40044192,6.351684365,-86,-71,-15,-0.64,-0.63,-0.01
4,27,female,113,old,b,1,10.750999999999976,88,66,-26,87,52,-11,42.66666667,42.66666667,0,49.37835783,40.54901013,8.829347706,-26,-11,-15,-0.6,-0.33,-0.27
4,27,female,114,old,b,1,9.381100000023707,98,57,-67,91,49,-52,29.33333333,29.33333333,0,70.14429572,60.01296156,10.13133416,-67,-52,-15,-0.53,-0.46,-0.07
4,27,female,115,old,b,1,9.09900000000016,83,77,-71,76,70,-57,29.66666667,29.66666667,0,71.22421561,61.33152171,9.892693895,-71,-57,-14,-0.7,-0.7,0
4,27,female,116,old,b,1,12.084999999999807,70,22,-42,58,18,-26,16.66666667,16.66666667,0,45.87906809,34.30581421,11.57325388,-42,-26,-16,-0.17,-0.06,-0.11
4,27,female,117,old,b,1,6.469700000047624,92,37,-21,95,22,-9,36,36,0,46.13747573,43.59663596,2.540839773,-21,-9,-12,-0.03,0.45,-0.48
4,27,female,118,old,b,1,10.153100000023642,85,73,-22,97,49,-10,45.33333333,45.33333333,0,47.86323107,43.75944343,4.103787649,-22,-10,-12,-0.67,-0.13,-0.54
4,27,female,119,old,b,1,9.481500000000096,73,41,-12,65,47,-1,34,37,-3,35.05234181,27.85677655,7.19556526,-12,-1,-11,-0.29,-0.49,0.2
4,27,female,120,old,b,1,9.338100000023816,94,31,-45,90,39,-40,26.66666667,29.66666667,-3,56.82917873,53.48104545,3.348133286,-45,-40,-5,-0.11,-0.26,0.15
4,27,female,121,old,b,1,5.228500000000167,77,41,-37,76,27,-22,27,27,0,47.58150901,40.00833247,7.573176548,-37,-22,-15,-0.42,0,-0.42
4,27,female,122,old,b,1,5.477400000095486,89,74,-13,90,55,-4,50,47,3,44.96665431,38.79003308,6.176621228,-13,-4,-9,-0.65,-0.3,-0.35
4,27,female,123,old,b,1,6.494000000000142,37,20,-43,33,26,-36,4.666666667,7.666666667,-3,34.41253002,31.00895928,3.403570739,-43,-36,-7,-0.58,-0.68,0.1
4,27,female,124,old,b,1,6.729899999976169,96,4,-46,81,12,-39,18,18,0,58.81042991,49.17316341,9.637266501,-46,-39,-7,0.34,0.18,0.16
4,27,female,125,old,b,1,7.124399999976049,60,14,-23,64,12,-7,17,23,-6,33.950945,30.01110905,3.93983595,-23,-7,-16,0.13,0.5,-0.37
4,27,female,126,old,b,1,11.282699999928354,94,36,-54,66,41,-49,25.33333333,19.33333333,6,60.88969991,49.38510797,11.50459195,-54,-49,-5,-0.26,-0.57,0.31
4,27,female,127,old,b,1,8.290300000071511,90,63,-64,89,40,-58,29.66666667,23.66666667,6,67.14329618,61.11373732,6.029558865,-64,-58,-6,-0.62,-0.38,-0.24
4,27,female,128,old,b,1,4.077700000047798,82,60,-65,69,63,-55,25.66666667,25.66666667,0,64.73707507,57.09251751,7.644557563,-65,-55,-10,-0.65,-0.7,0.05
4,27,female,129,old,b,1,4.351799999952391,36,7,-38,19,18,-32,1.666666667,1.666666667,0,30.44484996,23.80942857,6.635421386,-38,-32,-6,-0.26,-0.71,0.45
4,27,female,130,old,b,1,5.947299999952293,96,7,-31,90,8,-26,24,24,0,53.22280213,48.68949236,4.533309767,-31,-26,-5,0.45,0.46,-0.01
4,27,female,131,old,b,1,10.625500000000102,83,69,-20,73,72,-13,44,44,0,45.61432524,40.30715404,5.307171197,-20,-13,-7,-0.66,-0.71,0.05
4,27,female,132,old,b,1,6.689699999928507,84,75,-47,83,60,-31,37.33333333,37.33333333,0,59.74575764,49.22284926,10.52290838,-47,-31,-16,-0.7,-0.59,-0.11
4,27,female,133,old,b,1,6.665599999904771,72,17,-27,51,31,-20,20.66666667,20.66666667,0,40.49965706,29.89239963,10.60725743,-27,-20,-7,0.14,-0.48,0.62
4,27,female,134,old,b,1,12.84580000007145,88,18,-15,83,9,-1,30.33333333,30.33333333,0,42.94440851,37.46405685,5.480351661,-15,-1,-14,0.41,0.67,-0.26
4,27,female,135,old,b,1,5.508700000047838,82,35,-17,58,49,-7,33.33333333,33.33333333,0,40.43375927,28.75567577,11.6780835,-17,-7,-10,-0.06,-0.66,0.6
4,27,female,136,old,b,1,7.226800000071535,96,27,-44,64,55,-40,26.33333333,26.33333333,0,57.15670467,47.0484384,10.10826627,-44,-40,-4,-0.02,-0.69,0.67
4,27,female,137,old,b,1,8.493300000071486,77,36,-10,56,52,-5,34.33333333,34.33333333,0,35.53714801,27.86076493,7.676383088,-10,-5,-5,-0.07,-0.7,0.63
4,27,female,138,old,a,0,9.797199999928353,91,61,-33,66,59,-24,39.66666667,33.66666667,6,52.82255411,40.87650779,11.94604632,-33,-24,-9,-0.54,-0.69,0.15
4,27,female,139,old,b,1,5.461399999976038,70,13,-28,63,8,-16,18.33333333,18.33333333,0,40.18568015,33.06895153,7.116728613,-28,-16,-12,0.2,0.44,-0.24
4,27,female,140,old,a,0,14.991799999952264,62,43,-30,52,48,-25,25,25,0,39.65686153,35.39303133,4.263830204,-30,-25,-5,-0.59,-0.7,0.11
4,27,female,141,old,b,1,6.961800000071662,80,41,-11,67,46,-3,36.66666667,36.66666667,0,37.27674282,29.32954521,7.947197614,-11,-3,-8,-0.17,-0.45,0.28
4,27,female,142,old,b,1,7.519999999999982,83,77,-23,99,33,-4,45.66666667,42.66666667,3,48.61641241,42.60151275,6.014899656,-23,-4,-19,-0.7,0.33,-1.03
4,27,female,143,old,b,1,8.3914999999999509,93,92,-16,86,78,-4,56.33333333,53.33333333,3,51.14901976,40.67213078,10.47688898,-16,-4,-12,-0.71,-0.69,-0.02
4,27,female,144,old,b,1,5.3417999999524,53,43,-8,49,31,-1,29.33333333,26.33333333,3,26.71246068,20.67741656,6.035044121,-8,-1,-7,-0.63,-0.33,-0.3
4,27,female,145,old,b,1,6.857600000023695,88,21,-90,58,41,-80,6.333333333,6.333333333,0,73.40451091,61.44012442,11.96438649,-90,-80,-10,-0.29,-0.67,0.38
4,27,female,146,old,b,1,6.291299999952344,92,42,-56,66,60,-48,26,26,0,61.47086031,52.38320341,9.08765689,-56,-48,-8,-0.37,-0.7,0.33
4,27,female,147,old,a,0,4.085500000000138,89,46,-19,85,23,-1,38.66666667,35.66666667,3,44.39469438,36.23380864,8.160885733,-19,-1,-18,-0.24,0.48,-0.72
4,27,female,148,old,b,1,11.567999999999984,94,58,-17,96,40,-1,45,45,0,46.23851209,39.75759885,6.480913232,-17,-1,-16,-0.4,0.19,-0.59
4,27,female,149,old,b,1,10.216499999999996,74,59,-14,72,54,-7,39.66666667,39.66666667,0,38.43898484,33.80663972,4.632345124,-14,-7,-7,-0.63,-0.56,-0.07
4,27,female,150,old,b,1,10.286299999952462,96,33,-14,80,42,-7,38.33333333,38.33333333,0,45.0653846,35.6121078,9.453276793,-14,-7,-7,0.18,-0.15,0.33
4,27,female,151,old,b,1,52.975799999952415,76,15,-33,63,23,-28,19.33333333,19.33333333,0,44.60443426,37.24095714,7.363477116,-33,-28,-5,0.14,-0.15,0.29
4,27,female,152,old,a,0,9.840400000095542,91,6,-27,80,2,-12,23.33333333,23.33333333,0,49.70803646,40.47495796,9.233078497,-27,-12,-15,0.48,0.64,-0.16
4,27,female,153,old,b,1,6.009399999976267,83,34,-85,62,50,-80,10.66666667,10.66666667,0,70.54234347,64.29791771,6.244425757,-85,-80,-5,-0.46,-0.69,0.23
4,27,female,154,old,b,1,4.058500000000095,76,15,-21,57,42,-11,23.33333333,29.33333333,-6,40.03609483,29.16999981,10.86609502,-21,-11,-10,0.3,-0.57,0.87
4,27,female,155,old,a,0,3.31309999990458,64,37,-54,65,7,-43,15.66666667,9.666666667,6,50.479919,44.13111777,6.348801231,-54,-43,-11,-0.56,0.09,-0.65
4,27,female,156,old,b,1,8.395700000047555,81,41,-34,61,54,-27,29.33333333,29.33333333,0,47.66783215,39.93606001,7.731772147,-34,-27,-7,-0.35,-0.69,0.34
4,27,female,157,old,b,1,6.611600000023827,74,10,-57,50,28,-51,9,9,0,53.48520045,43.36665386,10.11854659,-57,-51,-6,-0.03,-0.57,0.54
4,27,female,158,old,b,1,5.592399999976124,77,55,-64,66,50,-48,22.66666667,22.66666667,0,61.93724423,50.39400317,11.54324105,-64,-48,-16,-0.64,-0.65,0.01
4,27,female,159,old,b,1,3.5779000000954966,78,23,-44,60,33,-36,19,19,0,49.88653793,40.42276586,9.463772067,-44,-36,-8,-0.12,-0.48,0.36
4,27,female,160,old,b,1,3.644200000047704,55,29,-25,52,42,-17,19.66666667,25.66666667,-6,33.31999733,30.44484996,2.875147376,-25,-17,-8,-0.4,-0.65,0.25
4,27,female,161,old,b,1,8.003800000071351,78,38,-68,84,24,-51,16,19,-3,61.60086579,55.22680509,6.374060709,-68,-51,-17,-0.49,-0.14,-0.35
4,27,female,162,old,b,1,5.613299999952233,83,39,-20,88,37,-5,34,40,-6,42.19794624,38.02630668,4.171639554,-20,-5,-15,-0.18,0.12,-0.3
4,27,female,163,old,b,1,6.863100000023678,72,21,-90,54,35,-86,1,1,0,67.63135368,62.00537611,5.625977565,-90,-86,-4,-0.42,-0.66,0.24
4,27,female,164,old,b,1,12.728500000000167,75,27,-60,59,34,-51,14,14,0,55.87486018,47.08148964,8.793370539,-60,-51,-9,-0.34,-0.56,0.22
4,27,female,165,old,b,1,4.127399999976205,81,17,-68,69,21,-51,10,13,-3,61.03004724,49.31531202,11.71473522,-68,-51,-17,-0.17,-0.24,0.07
4,27,female,166,old,b,1,1.8251999999283728,76,36,-11,65,40,-4,33.66666667,33.66666667,0,35.55590278,28.52289529,7.033007489,-11,-4,-7,-0.1,-0.32,0.22
4,27,female,167,old,b,1,11.52520000004779,78,21,-82,61,26,-70,5.666666667,5.666666667,0,66.21345952,55.37949881,10.83396071,-82,-70,-12,-0.33,-0.5,0.17
4,27,female,168,old,a,0,15.71560000002387,67,46,-21,65,36,-9,30.66666667,30.66666667,0,37.52628708,30.44484996,7.081437126,-21,-9,-12,-0.54,-0.26,-0.28
4,27,female,169,old,b,1,4.959899999976187,94,19,-17,81,8,-2,32,29,3,46.23851209,36.99549522,9.243016866,-17,-2,-15,0.4,0.67,-0.27
4,27,female,170,old,b,1,8.130799999952387,90,42,-24,83,22,-6,36,33,3,46.73328578,37.15732319,9.575962592,-24,-6,-18,-0.19,0.42,-0.61
4,27,female,171,old,b,1,3.9594999999999354,73,16,-47,50,33,-41,14,14,0,49.01020302,39.50527391,9.50492911,-47,-41,-6,-0.06,-0.61,0.55
4,27,female,172,old,a,0,4.583699999928513,77,47,-55,89,39,-41,23,29,-6,56.49778757,53.54126135,2.95652622,-55,-41,-14,-0.56,-0.27,-0.29
4,27,female,173,old,b,1,13.418199999928447,83,41,-57,84,47,-46,22.33333333,28.33333333,-6,58.65909042,54.68901982,3.9700706,-57,-46,-11,-0.45,-0.47,0.02
4,27,female,174,old,b,1,3.4299000000953583,90,28,-61,83,25,-51,19,19,0,61.97311245,54.86954225,7.1035702,-61,-51,-10,-0.21,-0.16,-0.05
4,27,female,175,old,b,1,5.718399999976327,99,34,-24,83,38,-12,36.33333333,36.33333333,0,50.24163833,38.80148909,11.44014924,-24,-12,-12,0.07,-0.06,0.13
4,27,female,176,old,b,1,4.718199999928402,85,53,-67,66,63,-58,23.66666667,23.66666667,0,65.42850211,57.76004001,7.668462102,-67,-58,-9,-0.58,-0.71,0.13
4,27,female,177,old,b,1,4.9278999999760345,62,22,-65,45,27,-53,6.333333333,6.333333333,0,53.01781671,42.59368759,10.42412913,-65,-53,-12,-0.42,-0.61,0.19
4,27,female,178,old,b,1,5.048899999976129,91,17,-48,90,12,-33,20,23,-3,56.78614855,50.81338406,5.972764482,-48,-33,-15,0.08,0.31,-0.23
4,27,female,179,old,b,1,3.998799999952325,50,11,-57,35,13,-44,1.333333333,1.333333333,0,44.21412545,33.289971799999996,10.92415365,-57,-44,-13,-0.32,-0.48,0.16
4,27,female,180,old,b,1,16.893799999952307,51,40,-31,42,41,-23,20,20,0,36.34097779,30.40833219,5.932645598,-31,-23,-8,-0.66,-0.71,0.05
4,27,female,181,old,b,1,7.50649999999996,87,73,-46,79,78,-34,38,41,-3,59.67132198,53.03457991,6.636742064,-46,-34,-12,-0.68,-0.71,0.03
4,27,female,182,old,b,1,6.247899999976198,75,73,-48,83,65,-30,33.33333333,39.33333333,-6,57.5171472,49.57373857,7.943408634,-48,-30,-18,-0.71,-0.64,-0.07
4,27,female,183,old,b,1,4.4509000000953165,92,82,-79,91,65,-61,31.66666667,31.66666667,0,78.35957007,66.379381,11.98018907,-79,-61,-18,-0.7,-0.63,-0.07
4,27,female,184,old,b,1,8.824100000023918,87,30,-64,70,56,-55,17.66666667,23.66666667,-6,62.25931434,55.91859162,6.34072272,-64,-55,-9,-0.29,-0.67,0.38
4,27,female,185,old,b,1,10.100200000048062,63,24,-59,39,36,-47,9.333333333,9.333333333,0,50.87457344,39.85250585,11.02206759,-59,-47,-12,-0.41,-0.7,0.29
4,27,female,186,old,b,1,4.2740999999045926,99,15,-82,88,18,-74,10.66666667,10.66666667,0,73.95644364,66.33919572,7.617247917,-82,-74,-8,-0.09,-0.16,0.07
4,27,female,187,old,b,1,5.704900000095222,86,27,-87,69,30,-73,8.666666667,8.666666667,0,71.80683966,59.90177144,11.90506822,-87,-73,-14,-0.37,-0.49,0.12
4,27,female,188,old,b,1,16.967300000071646,58,9,-18,53,10,-14,16.33333333,16.33333333,0,31.45720197,27.71682201,3.740379958,-18,-14,-4,0.34,0.33,0.01
4,27,female,189,old,b,1,1.4684000000952435,64,24,-48,52,23,-35,13.33333333,13.33333333,0,46.34172586,36.16935474,10.17237112,-48,-35,-13,-0.33,-0.38,0.05
4,27,female,190,old,b,1,4.911399999976311,74,64,-60,72,67,-43,26,32,-6,60.94806532,53.07227776,7.875787563,-60,-43,-17,-0.69,-0.7,0.01
4,27,female,191,old,a,0,11.412499999999907,62,55,-47,57,37,-42,23.33333333,17.33333333,6,49.8152141,42.74212078,7.073093316,-47,-42,-5,-0.7,-0.59,-0.11
4,27,female,192,old,b,1,4.304499999999734,75,28,-55,47,46,-45,16,16,0,53.7463177,43.13544559,10.61087211,-55,-45,-10,-0.32,-0.71,0.39
4,27,female,193,old,b,1,8.592999999999847,98,82,-10,87,77,-3,56.66666667,53.66666667,3,47.59084879,40.27681991,7.314028882,-10,-3,-7,-0.65,-0.67,0.02
4,27,female,194,old,b,1,10.349200000047404,74,55,-56,64,61,-52,24.33333333,24.33333333,0,57.33139532,53.98971095,3.341684362,-56,-52,-4,-0.65,-0.71,0.06
4,27,female,195,old,b,1,3.4035999999046,78,66,-11,64,61,-1,44.33333333,41.33333333,3,39.43207944,29.95923156,9.472847881,-11,-1,-10,-0.66,-0.7,0.04
4,27,female,196,old,b,1,14.69630000007146,84,58,-66,68,60,-52,25.33333333,25.33333333,0,65.44887742,54.78036956,10.66850786,-66,-52,-14,-0.62,-0.7,0.08
4,27,female,197,old,b,1,5.828100000023824,57,18,-72,61,10,-59,1,4,-3,54.01851534,49.17316341,4.845351932,-72,-59,-13,-0.44,-0.18,-0.26
4,27,female,198,old,b,1,2.875399999975798,67,50,-25,66,32,-6,30.66666667,30.66666667,0,39.96943276,29.40899333,10.56043943,-25,-6,-19,-0.61,-0.07,-0.54
4,27,female,199,old,b,1,3.905100000024049,78,60,-46,63,61,-32,30.66666667,30.66666667,0,54.70730197,44.31954673,10.38775524,-46,-32,-14,-0.65,-0.71,0.06
4,27,female,200,old,b,1,4.985799999952178,56,51,-81,67,14,-73,8.666666667,2.666666667,6,63.43675766,57.71385353,5.722904132,-81,-73,-8,-0.7,-0.29,-0.41
5,41,female,1,new,b,1,7.425699999999267,57,54,-20,83,2,-3,30.33333333,27.33333333,3,35.6121078,39.4151691,-3.803061301,-20,-3,-17,-0.7,0.7,-1.4
5,41,female,2,new,b,1,5.737300000000744,45,18,-24,62,5,-19,13,16,-3,28.39013913,33.9705755,-5.58043637,-24,-19,-5,-0.26,0.45,-0.71
5,41,female,3,new,a,0,16.56109999999964,46,39,-47,76,2,-40,12.66666667,12.66666667,0,42.28737663,47.95368136,-5.666304726,-47,-40,-7,-0.69,0.32,-1.01
5,41,female,4,new,b,1,6.030399999998508,50,46,-84,74,36,-80,4,10,-6,62.24682053,65.50318058,-3.25636005,-84,-80,-4,-0.7,-0.53,-0.17
5,41,female,5,new,b,1,5.677700000001096,38,33,-50,58,27,-46,7,13,-6,40.35674252,43.59663596,-3.239893438,-50,-46,-4,-0.7,-0.45,-0.25
5,41,female,6,new,b,1,3.418700000001081,69,37,-33,94,9,-21,24.33333333,27.33333333,-3,42.59368759,48.70546399,-6.111776401,-33,-21,-12,-0.42,0.51,-0.93
5,41,female,7,new,a,0,11.706900000000417,64,41,-14,77,10,-5,30.33333333,27.33333333,3,32.72443871,35.64952859,-2.925089883,-14,-5,-9,-0.45,0.61,-1.06
5,41,female,8,new,b,1,4.655900000000372,52,43,-65,75,16,-61,10,10,0,53.16013544,55.68363015,-2.52349471,-65,-61,-4,-0.69,-0.16,-0.53
5,41,female,9,new,b,1,12.08789999999854,47,30,-26,67,16,-14,17,23,-6,31.18760438,33.43650699,-2.248902619,-26,-14,-12,-0.55,0.3,-0.85
5,41,female,10,new,b,1,11.23169999999925,81,22,-15,91,3,-6,29.33333333,29.33333333,0,39.53338954,43.75944343,-4.226053881,-15,-6,-9,0.27,0.68,-0.41
5,41,female,11,new,b,1,5.070599999999558,56,54,-15,82,21,-8,31.66666667,31.66666667,0,33.00841644,37.50851755,-4.500101116,-15,-8,-7,-0.71,0.4,-1.11
5,41,female,12,new,b,1,2.738900000000399,63,26,-14,81,1,-7,25,25,0,31.44307025,39.73243847,-8.28936822,-14,-7,-7,-0.05,0.69,-0.74
5,41,female,13,new,b,1,2.7134999999999536,64,55,-60,94,8,-52,19.66666667,16.66666667,3,56.4525366,59.91846312,-3.465926514,-60,-52,-8,-0.69,0.21,-0.9
5,41,female,14,new,a,0,5.969699999999193,63,56,-8,78,18,-3,37,31,6,31.94787421,34.3220046,-2.374130391,-8,-3,-5,-0.68,0.51,-1.19
5,41,female,15,new,b,1,6.988900000000399,69,47,-23,96,10,-13,31,31,0,39.22584182,46.91126375,-7.685421928,-23,-13,-10,-0.54,0.58,-1.12
5,41,female,16,new,b,1,7.112599999999588,68,40,-24,83,5,-13,28,25,3,38.50541088,41.66533331,-3.159922437,-24,-13,-11,-0.44,0.61,-1.05
5,41,female,17,new,a,0,5.258000000000038,44,39,-75,72,4,-68,2.666666667,2.666666667,0,54.95654849,57.16253629,-2.205987801,-75,-68,-7,-0.7,-0.03,-0.67
5,41,female,18,new,a,0,6.45259999999962,61,39,-94,93,10,-88,2,5,-3,68.47383929,73.97747405,-5.503634762,-94,-88,-6,-0.65,-0.1,-0.55
5,41,female,19,new,a,0,6.533000000000016,71,34,-28,85,10,-18,25.66666667,25.66666667,0,40.84387619,43.48435223,-2.64047604,-28,-18,-10,-0.3,0.49,-0.79
5,41,female,20,new,b,1,4.516399999998498,85,30,-10,93,17,-5,35,35,0,38.94440482,41.98412398,-3.039719165,-10,-5,-5,0.19,0.56,-0.37
5,41,female,21,new,a,0,4.288099999999645,77,47,-21,99,18,-14,34.33333333,34.33333333,0,40.99864496,47.55581516,-6.557170196,-21,-14,-7,-0.43,0.47,-0.9
5,41,female,22,new,a,0,5.028500000000008,69,68,-17,94,19,-11,40,34,6,40.30715404,44.15880433,-3.851650293,-17,-11,-6,-0.71,0.47,-1.18
5,41,female,23,new,a,0,10.0511999999992,64,53,-37,92,1,-31,26.66666667,20.66666667,6,45.24255617,52.10459566,-6.862039489,-37,-31,-6,-0.68,0.51,-1.19
5,41,female,24,new,a,0,4.119000000000028,45,44,-23,80,3,-17,22,22,0,31.82242396,41.81706191,-9.994637949,-23,-17,-6,-0.71,0.59,-1.3
5,41,female,25,new,b,1,12.267400000000292,83,49,-12,97,11,-6,40,34,6,39.3022476,45.08510471,-5.782857106,-12,-6,-6,-0.33,0.63,-0.96
5,41,female,26,new,a,0,7.999400000000378,65,47,-77,94,10,-69,11.66666667,11.66666667,0,63.12597634,66.55490632,-3.428929982,-77,-69,-8,-0.66,0.04,-0.7
